order_id,customer_id,order_date,status
27329,4828,2023-10-24,completed
27330,330,2023-02-19,completed
27331,3229,2023-01-26,completed
27332,620,2023-02-26,completed
27333,2783,2023-08-06,completed
27334,2088,2023-11-29,completed
27335,4643,2023-05-20,completed
27336,938,2023-01-02,returned
27337,2986,2023-08-15,cancelled
27338,3989,2023-10-17,completed
27339,4252,2023-07-05,completed
27340,637,2023-11-04,returned
27341,3186,2023-06-29,cancelled
27342,1763,2023-03-09,completed
27343,3173,2023-03-07,completed
27344,4796,2023-02-22,cancelled
27345,2898,2023-09-08,cancelled
27346,1514,2023-10-23,completed
27347,2100,2023-04-11,completed
27348,4166,2023-01-21,cancelled
27349,3647,2023-11-17,completed
27350,2138,2023-03-12,completed
27351,2410,2023-08-21,returned
27352,368,2023-04-30,cancelled
27353,4954,2023-04-11,cancelled
27354,3351,2023-04-20,completed
27355,806,2023-05-15,completed
27356,3974,2023-08-28,returned
27357,4263,2023-05-06,completed
27358,1184,2023-06-19,cancelled
27359,1064,2023-05-16,completed
27360,4556,2023-07-02,completed
27361,3513,2023-08-23,completed
27362,2117,2023-12-17,completed
27363,1357,2023-09-10,completed
27364,4900,2023-08-05,cancelled
27365,4704,2023-06-11,completed
27366,2715,2023-07-08,completed
27367,3144,2023-01-25,completed
27368,1628,2023-07-25,completed
27369,2564,2023-12-05,completed
27370,1549,2023-12-11,completed
27371,1091,2023-08-23,completed
27372,1923,2023-01-10,completed
27373,3910,2023-02-22,completed
27374,4992,2023-05-22,cancelled
27375,1283,2023-05-15,completed
27376,2880,2023-07-13,returned
27377,1162,2023-02-14,completed
27378,4656,2023-07-05,completed
27379,1120,2023-12-30,completed
27380,388,2023-06-14,cancelled
27381,2287,2023-06-01,cancelled
27382,3517,2023-04-01,cancelled
27383,3242,2023-01-14,cancelled
27384,3193,2023-10-27,completed
27385,3550,2023-09-30,completed
27386,1095,2023-01-25,completed
27387,1248,2023-10-14,completed
27388,2825,2023-11-01,returned
27389,1025,2023-08-31,completed
27390,4555,2023-04-17,completed
27391,3083,2023-10-03,completed
27392,4616,2023-12-11,cancelled
27393,4715,2023-08-03,completed
27394,3934,2023-09-04,completed
27395,234,2023-02-14,completed
27396,3963,2023-06-08,completed
27397,1879,2023-01-08,completed
27398,35,2023-04-01,returned
27399,3185,2023-09-21,completed
27400,2156,2023-08-21,completed
27401,4933,2023-03-06,completed
27402,3266,2023-02-15,completed
27403,3486,2023-06-28,cancelled
27404,2129,2023-06-24,cancelled
27405,1709,2023-01-28,completed
27406,1757,2023-04-14,completed
27407,847,2023-07-07,completed
27408,1200,2023-11-13,cancelled
27409,1101,2023-08-08,completed
27410,2726,2023-10-12,returned
27411,4674,2023-07-03,completed
27412,1268,2023-10-29,cancelled
27413,4498,2023-11-25,cancelled
27414,530,2023-07-03,cancelled
27415,2567,2023-10-23,completed
27416,1508,2023-11-11,completed
27417,4143,2023-03-17,completed
27418,1159,2023-01-15,cancelled
27419,625,2023-09-20,returned
27420,2781,2023-12-21,completed
27421,4304,2023-03-23,cancelled
27422,3822,2023-12-01,returned
27423,1483,2023-10-08,completed
27424,1578,2023-12-02,returned
27425,3095,2023-05-19,returned
27426,667,2023-10-12,returned
27427,1008,2023-08-08,completed
27428,4060,2023-09-07,returned
27429,2302,2023-02-06,completed
27430,3454,2023-07-08,returned
27431,4212,2023-05-18,completed
27432,2250,2023-05-28,completed
27433,2686,2023-09-27,completed
27434,2396,2023-02-13,completed
27435,561,2023-02-13,cancelled
27436,4132,2023-12-18,completed
27437,1495,2023-10-27,completed
27438,1441,2023-05-08,returned
27439,2194,2023-03-08,returned
27440,409,2023-04-16,completed
27441,2461,2023-04-25,completed
27442,3478,2023-09-17,completed
27443,188,2023-04-16,cancelled
27444,744,2023-10-07,completed
27445,4408,2023-08-08,completed
27446,4162,2023-01-18,completed
27447,4779,2023-04-28,cancelled
27448,4813,2023-05-22,completed
27449,2435,2023-04-01,completed
27450,442,2023-05-27,cancelled
27451,3462,2023-06-07,completed
27452,2269,2023-05-12,completed
27453,1893,2023-06-12,completed
27454,1790,2023-12-19,completed
27455,1347,2023-01-15,returned
27456,96,2023-03-12,returned
27457,4389,2023-01-24,completed
27458,4573,2023-10-27,completed
27459,3508,2023-10-18,completed
27460,256,2023-11-05,returned
27461,1894,2023-07-04,completed
27462,146,2023-08-17,cancelled
27463,3457,2023-07-16,completed
27464,4954,2023-07-27,cancelled
27465,2272,2023-09-27,cancelled
27466,2287,2023-09-15,cancelled
27467,3556,2023-05-02,completed
27468,2981,2023-03-04,completed
27469,4280,2023-05-22,cancelled
27470,818,2023-12-06,completed
27471,1001,2023-09-09,completed
27472,1314,2023-09-16,cancelled
27473,47,2023-02-15,completed
27474,4675,2023-02-23,completed
27475,2779,2023-06-22,completed
27476,3976,2023-09-13,completed
27477,4891,2023-04-01,completed
27478,3040,2023-10-24,completed
27479,608,2023-11-19,completed
27480,1292,2023-07-04,completed
27481,4709,2023-06-16,cancelled
27482,109,2023-03-29,completed
27483,102,2023-05-07,completed
27484,4049,2023-02-15,completed
27485,4849,2023-07-25,completed
27486,170,2023-12-06,returned
27487,2030,2023-09-13,completed
27488,3747,2023-12-11,cancelled
27489,2751,2023-03-27,completed
27490,1273,2023-07-25,completed
27491,3661,2023-10-13,completed
27492,2012,2023-03-27,completed
27493,2991,2023-10-18,completed
27494,660,2023-06-07,cancelled
27495,2108,2023-09-24,completed
27496,2342,2023-11-23,returned
27497,93,2023-09-05,cancelled
27498,2107,2023-03-14,completed
27499,3909,2023-07-20,cancelled
27500,4250,2023-10-09,completed
27501,225,2023-01-20,returned
27502,3864,2023-05-19,completed
27503,2746,2023-07-12,returned
27504,4196,2023-03-16,cancelled
27505,2325,2023-08-24,completed
27506,4550,2023-10-05,cancelled
27507,3300,2023-12-07,completed
27508,67,2023-11-28,cancelled
27509,1876,2023-01-04,completed
27510,3940,2023-11-09,completed
27511,794,2023-08-06,completed
27512,3233,2023-09-25,returned
27513,2024,2023-10-08,returned
27514,1865,2023-07-30,completed
27515,946,2023-12-23,completed
27516,232,2023-07-31,cancelled
27517,2348,2023-02-22,completed
27518,1910,2023-03-09,completed
27519,2164,2023-06-30,completed
27520,4740,2023-03-30,returned
27521,2083,2023-08-11,completed
27522,952,2023-01-02,cancelled
27523,3042,2023-07-20,cancelled
27524,3994,2023-09-16,cancelled
27525,4836,2023-07-24,cancelled
27526,4697,2023-06-03,completed
27527,4589,2023-06-23,completed
27528,4830,2023-08-29,completed
27529,3005,2023-04-15,completed
27530,3707,2023-12-18,cancelled
27531,1039,2023-08-22,completed
27532,683,2023-06-30,cancelled
27533,294,2023-07-10,cancelled
27534,1066,2023-11-03,completed
27535,286,2023-09-17,cancelled
27536,3526,2023-08-14,completed
27537,880,2023-06-15,completed
27538,303,2023-04-07,completed
27539,2897,2023-11-29,completed
27540,2697,2023-11-25,cancelled
27541,1603,2023-02-10,completed
27542,1543,2023-01-12,returned
27543,4970,2023-06-03,completed
27544,3164,2023-01-08,returned
27545,218,2023-05-21,completed
27546,2024,2023-05-10,completed
27547,4233,2023-11-17,completed
27548,4182,2023-10-02,cancelled
27549,341,2023-04-23,completed
27550,155,2023-08-06,completed
27551,4666,2023-10-20,completed
27552,1347,2023-09-12,completed
27553,4473,2023-10-20,completed
27554,1190,2023-11-16,completed
27555,91,2023-06-07,returned
27556,2874,2023-05-30,completed
27557,1370,2023-04-17,returned
27558,4339,2023-01-27,cancelled
27559,1312,2023-12-04,completed
27560,4621,2023-06-04,completed
27561,1194,2023-04-23,completed
27562,1056,2023-09-08,completed
27563,3584,2023-02-09,cancelled
27564,3589,2023-04-03,completed
27565,3251,2023-10-25,cancelled
27566,358,2023-05-23,completed
27567,4271,2023-10-26,completed
27568,2086,2023-05-04,completed
27569,2414,2023-08-27,completed
27570,2648,2023-12-01,completed
27571,554,2023-03-27,completed
27572,1670,2023-06-24,completed
27573,2922,2023-04-04,returned
27574,3802,2023-08-20,returned
27575,1886,2023-08-24,completed
27576,2762,2023-09-11,returned
27577,4949,2023-11-08,completed
27578,4481,2023-08-31,completed
27579,2639,2023-09-28,completed
27580,2609,2023-05-01,cancelled
27581,1969,2023-05-29,returned
27582,1562,2023-02-04,completed
27583,1607,2023-06-06,cancelled
27584,2782,2023-02-25,completed
27585,1962,2023-05-04,completed
27586,3326,2023-02-04,completed
27587,4218,2023-01-05,returned
27588,2503,2023-11-21,completed
27589,4713,2023-10-02,completed
27590,1688,2023-12-06,completed
27591,1285,2023-05-24,returned
27592,3471,2023-10-23,completed
27593,401,2023-02-09,completed
27594,924,2023-04-24,returned
27595,2510,2023-07-08,completed
27596,3507,2023-04-17,completed
27597,3782,2023-04-12,completed
27598,3303,2023-02-21,completed
27599,1198,2023-11-06,cancelled
27600,797,2023-08-05,completed
27601,4135,2023-11-21,cancelled
27602,1618,2023-05-17,completed
27603,1168,2023-11-10,completed
27604,3592,2023-01-03,completed
27605,1575,2023-02-07,completed
27606,2106,2023-11-09,completed
27607,1069,2023-09-05,completed
27608,2339,2023-01-22,completed
27609,2312,2023-11-05,completed
27610,759,2023-04-13,completed
27611,3588,2023-02-10,completed
27612,649,2023-08-22,completed
27613,2611,2023-04-21,completed
27614,1348,2023-12-12,completed
27615,2227,2023-11-03,completed
27616,3399,2023-04-08,completed
27617,89,2023-05-01,cancelled
27618,1596,2023-03-22,completed
27619,166,2023-09-21,completed
27620,1529,2023-06-18,completed
27621,4804,2023-06-29,completed
27622,245,2023-06-28,completed
27623,2203,2023-08-08,returned
27624,1572,2023-07-28,completed
27625,76,2023-02-15,completed
27626,3479,2023-02-03,completed
27627,2877,2023-12-14,completed
27628,3299,2023-05-01,cancelled
27629,2908,2023-05-28,cancelled
27630,773,2023-03-17,cancelled
27631,591,2023-01-31,completed
27632,3935,2023-06-03,completed
27633,3722,2023-03-29,completed
27634,264,2023-09-02,completed
27635,3517,2023-02-09,completed
27636,289,2023-06-05,completed
27637,2262,2023-10-12,returned
27638,2225,2023-06-18,completed
27639,414,2023-07-19,completed
27640,562,2023-07-16,completed
27641,3288,2023-11-20,returned
27642,58,2023-03-21,completed
27643,193,2023-10-19,cancelled
27644,3994,2023-10-18,completed
27645,3327,2023-11-07,completed
27646,2690,2023-06-17,completed
27647,1874,2023-09-21,completed
27648,909,2023-09-09,completed
27649,3630,2023-06-07,completed
27650,3308,2023-03-30,completed
27651,2386,2023-08-01,cancelled
27652,1712,2023-09-23,completed
27653,589,2023-07-23,completed
27654,2553,2023-05-10,completed
27655,1321,2023-05-23,completed
27656,4605,2023-04-15,completed
27657,922,2023-03-01,returned
27658,2232,2023-03-31,completed
27659,1859,2023-11-13,completed
27660,1964,2023-05-26,completed
27661,4857,2023-12-03,completed
27662,3691,2023-03-08,completed
27663,4715,2023-01-08,completed
27664,3074,2023-06-23,completed
27665,4200,2023-09-19,completed
27666,2658,2023-03-07,completed
27667,2105,2023-03-12,completed
27668,1963,2023-09-16,completed
27669,708,2023-03-22,completed
27670,3710,2023-12-14,cancelled
27671,1721,2023-04-18,completed
27672,989,2023-06-20,cancelled
27673,4737,2023-06-26,cancelled
27674,419,2023-12-03,completed
27675,2988,2023-03-06,completed
27676,245,2023-05-08,cancelled
27677,4910,2023-07-24,completed
27678,3008,2023-05-02,completed
27679,1327,2023-09-30,cancelled
27680,1798,2023-01-02,returned
27681,4239,2023-02-12,cancelled
27682,1908,2023-10-07,completed
27683,4145,2023-01-30,completed
27684,1459,2023-12-15,completed
27685,2920,2023-08-11,returned
27686,3756,2023-03-11,cancelled
27687,3662,2023-11-07,cancelled
27688,4233,2023-07-06,cancelled
27689,3297,2023-01-14,returned
27690,4951,2023-02-05,completed
27691,3700,2023-08-08,cancelled
27692,1129,2023-07-14,completed
27693,2080,2023-11-05,cancelled
27694,1634,2023-05-15,returned
27695,4967,2023-03-26,completed
27696,587,2023-01-23,returned
27697,2875,2023-05-31,returned
27698,3938,2023-05-31,completed
27699,947,2023-07-13,completed
27700,4899,2023-09-06,completed
27701,3461,2023-07-16,returned
27702,673,2023-05-18,returned
27703,828,2023-08-17,cancelled
27704,2721,2023-11-10,cancelled
27705,4576,2023-01-30,cancelled
27706,4995,2023-02-13,cancelled
27707,1236,2023-12-03,completed
27708,952,2023-04-08,completed
27709,2169,2023-02-17,returned
27710,2019,2023-05-16,completed
27711,4254,2023-02-08,completed
27712,3849,2023-01-17,completed
27713,3511,2023-12-20,completed
27714,464,2023-11-19,completed
27715,2784,2023-08-02,completed
27716,413,2023-08-26,completed
27717,2825,2023-06-24,completed
27718,2336,2023-12-17,completed
27719,4328,2023-02-10,completed
27720,3386,2023-12-07,returned
27721,373,2023-12-12,cancelled
27722,530,2023-10-04,completed
27723,578,2023-11-03,returned
27724,4115,2023-01-22,completed
27725,3424,2023-05-17,cancelled
27726,1075,2023-01-31,completed
27727,4523,2023-06-23,completed
27728,4126,2023-10-02,completed
27729,1678,2023-11-16,returned
27730,3828,2023-08-29,completed
27731,1588,2023-05-26,cancelled
27732,2825,2023-02-12,completed
27733,3438,2023-11-26,cancelled
27734,31,2023-07-11,cancelled
27735,4270,2023-11-16,completed
27736,235,2023-03-30,completed
27737,249,2023-05-26,returned
27738,1996,2023-03-11,returned
27739,102,2023-07-16,returned
27740,4276,2023-01-11,completed
27741,1148,2023-05-27,cancelled
27742,1156,2023-06-17,cancelled
27743,3178,2023-08-06,completed
27744,2447,2023-10-20,completed
27745,3744,2023-04-15,cancelled
27746,1508,2023-05-07,cancelled
27747,3411,2023-08-08,completed
27748,2050,2023-06-10,returned
27749,4334,2023-12-22,completed
27750,482,2023-03-23,returned
27751,1167,2023-06-08,completed
27752,596,2023-12-15,completed
27753,466,2023-04-23,completed
27754,3873,2023-08-02,completed
27755,2185,2023-04-04,cancelled
27756,916,2023-01-19,completed
27757,1892,2023-02-06,returned
27758,1872,2023-08-26,completed
27759,1240,2023-01-23,completed
27760,275,2023-10-12,completed
27761,3316,2023-03-19,cancelled
27762,3219,2023-03-27,completed
27763,2760,2023-07-15,cancelled
27764,4892,2023-12-15,completed
27765,2506,2023-12-08,returned
27766,673,2023-04-03,completed
27767,1736,2023-02-16,completed
27768,2004,2023-11-14,cancelled
27769,860,2023-08-05,completed
27770,2335,2023-08-03,completed
27771,294,2023-07-18,cancelled
27772,1977,2023-07-05,completed
27773,870,2023-03-01,cancelled
27774,4073,2023-10-10,cancelled
27775,151,2023-06-21,completed
27776,513,2023-04-18,completed
27777,4273,2023-03-11,completed
27778,4383,2023-07-27,completed
27779,717,2023-04-30,completed
27780,3500,2023-07-26,completed
27781,484,2023-04-15,completed
27782,668,2023-12-08,completed
27783,4025,2023-08-26,completed
27784,4881,2023-07-17,completed
27785,117,2023-09-05,cancelled
27786,2872,2023-08-29,returned
27787,1837,2023-04-09,cancelled
27788,4662,2023-11-25,returned
27789,3959,2023-05-30,returned
27790,587,2023-11-29,completed
27791,4992,2023-06-19,completed
27792,785,2023-03-25,completed
27793,1847,2023-02-19,completed
27794,239,2023-07-08,completed
27795,1845,2023-03-08,completed
27796,3776,2023-02-21,cancelled
27797,953,2023-11-05,completed
27798,1049,2023-12-29,completed
27799,3296,2023-11-03,completed
27800,4838,2023-10-25,completed
27801,4322,2023-04-12,completed
27802,4586,2023-04-25,cancelled
27803,1852,2023-05-03,completed
27804,1193,2023-07-27,returned
27805,33,2023-02-09,completed
27806,3571,2023-07-23,cancelled
27807,3589,2023-12-03,completed
27808,2879,2023-03-20,cancelled
27809,4223,2023-06-14,cancelled
27810,3531,2023-11-10,cancelled
27811,522,2023-06-22,completed
27812,1489,2023-07-03,cancelled
27813,2863,2023-10-16,completed
27814,713,2023-01-08,cancelled
27815,1365,2023-10-29,completed
27816,4307,2023-03-25,returned
27817,872,2023-10-19,cancelled
27818,3918,2023-10-20,completed
27819,862,2023-01-11,completed
27820,4043,2023-07-01,returned
27821,3431,2023-05-24,cancelled
27822,2622,2023-08-17,completed
27823,3283,2023-07-06,completed
27824,4553,2023-11-18,returned
27825,1522,2023-10-17,completed
27826,870,2023-08-14,cancelled
27827,3473,2023-06-05,completed
27828,2951,2023-11-15,completed
27829,3830,2023-02-03,completed
27830,3345,2023-04-19,returned
27831,3791,2023-10-05,completed
27832,325,2023-12-22,completed
27833,2278,2023-06-04,completed
27834,4780,2023-05-23,cancelled
27835,3107,2023-07-16,completed
27836,2948,2023-01-29,completed
27837,4742,2023-04-28,cancelled
27838,1228,2023-05-04,completed
27839,4221,2023-06-22,cancelled
27840,3157,2023-02-16,completed
27841,3551,2023-09-18,returned
27842,1840,2023-01-29,completed
27843,30,2023-12-10,completed
27844,260,2023-03-12,completed
27845,3867,2023-11-18,cancelled
27846,3905,2023-03-24,cancelled
27847,236,2023-05-24,completed
27848,3642,2023-01-27,completed
27849,3184,2023-04-21,completed
27850,2763,2023-08-25,completed
27851,1994,2023-06-14,completed
27852,4637,2023-08-23,cancelled
27853,4825,2023-07-29,returned
27854,663,2023-02-18,completed
27855,3299,2023-01-27,completed
27856,2808,2023-05-15,returned
27857,3404,2023-08-20,completed
27858,2019,2023-01-27,completed
27859,924,2023-12-10,completed
27860,1433,2023-11-27,returned
27861,3137,2023-01-15,completed
27862,2948,2023-02-07,completed
27863,3868,2023-11-03,completed
27864,1991,2023-08-29,completed
27865,4111,2023-04-10,cancelled
27866,178,2023-12-13,cancelled
27867,559,2023-09-21,returned
27868,143,2023-04-17,returned
27869,2519,2023-07-19,cancelled
27870,2558,2023-11-29,completed
27871,4829,2023-01-16,completed
27872,1327,2023-10-14,completed
27873,4140,2023-11-14,completed
27874,2122,2023-01-23,cancelled
27875,2281,2023-06-06,cancelled
27876,2267,2023-03-12,completed
27877,4611,2023-04-21,completed
27878,4448,2023-03-07,cancelled
27879,2647,2023-10-28,completed
27880,1779,2023-12-26,completed
27881,3818,2023-10-05,completed
27882,2468,2023-09-02,completed
27883,3668,2023-04-29,cancelled
27884,869,2023-10-22,returned
27885,3777,2023-04-17,cancelled
27886,2170,2023-06-28,completed
27887,1781,2023-12-01,cancelled
27888,3211,2023-02-02,completed
27889,3768,2023-06-06,completed
27890,2225,2023-07-11,completed
27891,1376,2023-11-25,cancelled
27892,4993,2023-09-22,completed
27893,510,2023-04-09,cancelled
27894,587,2023-02-08,completed
27895,3666,2023-03-07,completed
27896,3687,2023-09-22,completed
27897,2096,2023-09-16,cancelled
27898,2871,2023-04-04,completed
27899,3109,2023-02-01,completed
27900,2052,2023-11-24,completed
27901,21,2023-02-05,completed
27902,405,2023-03-02,returned
27903,2934,2023-10-05,completed
27904,4303,2023-12-01,completed
27905,3772,2023-03-10,cancelled
27906,3906,2023-12-26,completed
27907,579,2023-09-16,completed
27908,4688,2023-03-22,completed
27909,352,2023-04-09,cancelled
27910,1352,2023-02-06,completed
27911,3843,2023-04-09,returned
27912,3478,2023-11-09,completed
27913,1188,2023-10-14,cancelled
27914,3869,2023-11-25,completed
27915,2543,2023-01-14,cancelled
27916,1226,2023-01-10,cancelled
27917,1661,2023-01-25,cancelled
27918,4544,2023-05-28,completed
27919,4523,2023-08-22,cancelled
27920,792,2023-12-09,completed
27921,2047,2023-08-21,cancelled
27922,3377,2023-10-26,completed
27923,20,2023-08-13,cancelled
27924,3695,2023-07-28,completed
27925,163,2023-01-12,completed
27926,1988,2023-03-20,completed
27927,1567,2023-04-23,completed
27928,1460,2023-05-19,cancelled
27929,2755,2023-02-03,completed
27930,4582,2023-09-09,completed
27931,4793,2023-11-12,completed
27932,4981,2023-12-24,completed
27933,1009,2023-09-18,returned
27934,2511,2023-10-25,completed
27935,2597,2023-11-10,cancelled
27936,1391,2023-06-08,returned
27937,4840,2023-05-26,completed
27938,4665,2023-07-09,returned
27939,1681,2023-08-23,returned
27940,2407,2023-12-21,cancelled
27941,3427,2023-08-22,completed
27942,4732,2023-04-14,completed
27943,2761,2023-07-21,cancelled
27944,1830,2023-02-10,returned
27945,4682,2023-01-20,completed
27946,2797,2023-07-12,completed
27947,3332,2023-03-12,completed
27948,2189,2023-08-01,completed
27949,1952,2023-11-28,completed
27950,4801,2023-10-20,completed
27951,1524,2023-10-30,cancelled
27952,1046,2023-12-10,cancelled
27953,3422,2023-05-05,completed
27954,972,2023-10-15,completed
27955,285,2023-03-04,completed
27956,148,2023-10-13,cancelled
27957,1542,2023-02-15,completed
27958,3136,2023-09-17,returned
27959,1345,2023-05-27,cancelled
27960,4006,2023-06-06,cancelled
27961,3507,2023-04-04,completed
27962,3796,2023-10-25,completed
27963,234,2023-04-23,completed
27964,2072,2023-10-04,completed
27965,276,2023-10-03,cancelled
27966,1076,2023-07-16,cancelled
27967,2060,2023-07-13,completed
27968,1643,2023-02-03,cancelled
27969,3152,2023-02-01,completed
27970,2171,2023-06-21,completed
27971,2500,2023-12-06,completed
27972,4433,2023-02-09,returned
27973,3554,2023-04-19,completed
27974,3268,2023-04-25,completed
27975,3495,2023-08-26,completed
27976,2900,2023-08-21,completed
27977,2850,2023-02-14,completed
27978,3117,2023-02-03,completed
27979,834,2023-11-24,completed
27980,4216,2023-10-28,cancelled
27981,602,2023-12-23,returned
27982,2734,2023-12-20,completed
27983,2167,2023-05-29,completed
27984,2023,2023-12-28,completed
27985,946,2023-10-28,completed
27986,4039,2023-12-26,completed
27987,4543,2023-11-29,completed
27988,1213,2023-11-27,cancelled
27989,3254,2023-06-15,returned
27990,1092,2023-10-07,cancelled
27991,4124,2023-05-20,completed
27992,113,2023-06-22,completed
27993,2525,2023-01-18,completed
27994,2242,2023-10-03,completed
27995,3287,2023-06-14,completed
27996,2092,2023-10-11,cancelled
27997,4667,2023-01-05,completed
27998,2246,2023-09-02,cancelled
27999,3279,2023-06-12,completed
28000,2910,2023-01-19,completed
28001,4707,2023-08-07,cancelled
28002,620,2023-10-14,completed
28003,2046,2023-02-18,completed
28004,3599,2023-12-06,completed
28005,1973,2023-11-13,returned
28006,1352,2023-12-23,completed
28007,4301,2023-07-25,completed
28008,3915,2023-09-07,completed
28009,3297,2023-03-30,completed
28010,2489,2023-02-25,completed
28011,4342,2023-05-10,completed
28012,3191,2023-07-18,cancelled
28013,1269,2023-02-13,completed
28014,2474,2023-03-30,completed
28015,4277,2023-02-15,returned
28016,4968,2023-09-18,cancelled
28017,1537,2023-02-28,completed
28018,4579,2023-09-16,completed
28019,918,2023-08-25,completed
28020,2631,2023-08-18,completed
28021,1525,2023-08-11,cancelled
28022,4474,2023-08-20,completed
28023,2927,2023-07-12,completed
28024,4814,2023-08-30,cancelled
28025,1382,2023-10-17,cancelled
28026,137,2023-07-09,completed
28027,4243,2023-07-11,completed
28028,4884,2023-11-09,cancelled
28029,2816,2023-02-22,returned
28030,532,2023-09-27,completed
28031,1056,2023-08-26,completed
28032,4613,2023-10-06,cancelled
28033,931,2023-04-03,cancelled
28034,1736,2023-08-03,completed
28035,4948,2023-05-04,completed
28036,2108,2023-04-03,returned
28037,4578,2023-04-26,cancelled
28038,1438,2023-10-13,cancelled
28039,3816,2023-08-13,completed
28040,1738,2023-05-02,returned
28041,410,2023-08-13,completed
28042,4583,2023-04-06,completed
28043,3168,2023-01-30,cancelled
28044,3916,2023-05-28,completed
28045,2755,2023-06-08,cancelled
28046,2504,2023-06-04,returned
28047,3619,2023-06-01,cancelled
28048,4184,2023-10-06,cancelled
28049,2009,2023-04-14,completed
28050,2889,2023-07-26,completed
28051,289,2023-08-25,cancelled
28052,401,2023-10-15,completed
28053,3463,2023-11-05,completed
28054,1482,2023-03-01,cancelled
28055,1733,2023-09-22,returned
28056,4778,2023-10-20,completed
28057,4057,2023-02-02,completed
28058,2935,2023-10-17,returned
28059,1961,2023-09-05,completed
28060,259,2023-02-12,completed
28061,4710,2023-08-12,cancelled
28062,3405,2023-09-11,completed
28063,3635,2023-08-10,completed
28064,3722,2023-10-04,completed
28065,3845,2023-01-08,cancelled
28066,2226,2023-11-18,completed
28067,2239,2023-07-14,cancelled
28068,2838,2023-09-24,completed
28069,174,2023-10-19,completed
28070,4627,2023-12-16,completed
28071,4922,2023-06-09,returned
28072,2772,2023-08-09,completed
28073,2345,2023-03-10,completed
28074,3142,2023-11-18,returned
28075,681,2023-12-10,cancelled
28076,1615,2023-05-16,cancelled
28077,4072,2023-03-02,completed
28078,4285,2023-08-14,cancelled
28079,859,2023-09-09,completed
28080,3353,2023-02-01,cancelled
28081,2483,2023-05-26,cancelled
28082,4904,2023-09-18,completed
28083,4960,2023-08-01,completed
28084,584,2023-06-03,completed
28085,1001,2023-12-24,returned
28086,4257,2023-10-05,completed
28087,2270,2023-02-22,cancelled
28088,4362,2023-10-15,completed
28089,280,2023-07-28,completed
28090,452,2023-01-22,completed
28091,3918,2023-11-20,returned
28092,1976,2023-12-16,cancelled
28093,718,2023-12-25,completed
28094,1370,2023-03-05,cancelled
28095,3284,2023-08-19,completed
28096,1985,2023-06-19,completed
28097,3204,2023-12-11,completed
28098,2247,2023-03-28,completed
28099,1060,2023-11-13,cancelled
28100,4454,2023-11-04,returned
28101,2926,2023-07-08,completed
28102,4808,2023-02-19,cancelled
28103,1183,2023-07-08,cancelled
28104,3670,2023-03-22,completed
28105,1099,2023-03-20,cancelled
28106,370,2023-04-04,completed
28107,3468,2023-05-20,completed
28108,4209,2023-10-28,cancelled
28109,3045,2023-05-15,completed
28110,4072,2023-03-27,completed
28111,296,2023-10-20,returned
28112,588,2023-09-19,cancelled
28113,3827,2023-02-03,cancelled
28114,2062,2023-08-19,completed
28115,2127,2023-12-12,completed
28116,1772,2023-02-16,completed
28117,547,2023-04-19,completed
28118,3968,2023-04-05,completed
28119,819,2023-10-01,cancelled
28120,2869,2023-10-20,cancelled
28121,4310,2023-03-27,completed
28122,3293,2023-11-15,cancelled
28123,134,2023-04-14,returned
28124,3562,2023-08-18,cancelled
28125,3442,2023-03-24,completed
28126,4240,2023-12-17,cancelled
28127,2736,2023-04-08,cancelled
28128,1080,2023-02-21,completed
28129,440,2023-03-16,completed
28130,4270,2023-05-09,completed
28131,4496,2023-12-13,cancelled
28132,299,2023-05-20,cancelled
28133,3977,2023-06-17,completed
28134,1281,2023-11-12,completed
28135,1657,2023-04-11,cancelled
28136,1433,2023-11-08,completed
28137,2001,2023-02-04,completed
28138,1336,2023-06-20,completed
28139,4198,2023-12-08,completed
28140,86,2023-08-06,cancelled
28141,503,2023-03-19,completed
28142,2260,2023-05-01,completed
28143,3803,2023-12-18,cancelled
28144,1596,2023-10-23,completed
28145,2377,2023-05-16,completed
28146,3209,2023-05-07,completed
28147,2585,2023-08-18,cancelled
28148,4519,2023-10-10,returned
28149,3263,2023-09-16,completed
28150,4451,2023-11-22,completed
28151,2852,2023-01-18,returned
28152,1283,2023-12-08,cancelled
28153,4168,2023-06-09,cancelled
28154,3988,2023-05-28,returned
28155,3359,2023-04-15,completed
28156,3271,2023-01-03,completed
28157,4645,2023-03-23,completed
28158,2013,2023-07-01,completed
28159,360,2023-10-14,completed
28160,3556,2023-09-07,completed
28161,1134,2023-04-15,completed
28162,4509,2023-09-29,completed
28163,454,2023-04-01,completed
28164,1880,2023-09-07,completed
28165,4267,2023-03-15,cancelled
28166,3831,2023-04-16,completed
28167,4518,2023-12-15,completed
28168,1402,2023-11-03,returned
28169,714,2023-06-20,cancelled
28170,2975,2023-06-16,returned
28171,3264,2023-11-16,returned
28172,4406,2023-07-20,completed
28173,3360,2023-08-17,completed
28174,4470,2023-02-02,cancelled
28175,2697,2023-12-28,completed
28176,3556,2023-04-02,cancelled
28177,4201,2023-10-10,completed
28178,2923,2023-03-05,completed
28179,2681,2023-06-24,returned
28180,745,2023-06-20,completed
28181,3078,2023-09-07,completed
28182,4726,2023-05-21,completed
28183,4066,2023-05-28,completed
28184,3155,2023-05-16,returned
28185,2016,2023-02-24,completed
28186,3310,2023-06-19,completed
