item_id,order_id,product_id,quantity,unit_price
36826,39751,113,2,325.07
36827,39751,88,3,207.2
36828,39751,69,5,52.34
36829,39155,92,1,330.04
36830,39155,57,4,475.9
36831,39155,159,4,429.45
36832,39155,161,3,70.86
36833,39945,119,5,259.3
36834,39945,6,1,0.0
36835,3987,13,2,372.54
36836,3987,140,5,341.05
36837,23267,132,1,50.48
36838,23267,200,3,310.57
36839,30863,24,1,322.11
36840,30863,93,3,52.98
36841,30863,76,5,406.71
36842,17494,128,4,255.27
36843,17494,31,1,344.28
36844,11936,69,5,52.34
36845,11936,76,2,406.71
36846,10302,132,2,50.48
36847,10302,135,2,124.28
36848,8432,21,5,240.6
36849,8432,24,2,322.11
36850,10158,118,1,296.34
36851,10158,9,4,0.0
36852,10158,185,3,467.12
36853,10158,47,3,378.18
36854,10158,177,5,342.04
36855,11042,9,4,0.0
36856,11042,125,5,32.47
36857,11042,97,5,300.82
36858,1096,165,3,463.24
36859,1096,20,4,5.73
36860,1096,79,2,372.43
36861,19111,103,1,161.03
36862,19111,199,3,382.73
36863,34490,24,2,322.11
36864,34490,103,3,161.03
36865,34490,133,4,54.63
36866,2698,15,3,60.26
36867,2698,142,1,412.32
36868,2698,137,4,77.64
36869,24509,195,2,124.74
36870,24509,179,3,31.71
36871,24509,168,1,145.28
36872,24509,71,5,204.21
36873,41194,78,4,220.22
36874,41194,42,3,455.19
36875,11224,154,1,64.74
36876,11224,111,2,133.98
36877,11224,165,1,463.24
36878,36387,131,2,50.86
36879,18282,43,2,128.71
36880,18282,7,1,0.0
36881,44341,104,3,164.07
36882,44341,86,1,70.2
36883,18504,127,5,382.23
36884,13837,70,3,488.14
36885,27196,168,5,145.28
36886,27196,191,3,387.14
36887,25111,141,3,224.68
36888,25111,145,2,353.05
36889,25111,158,5,286.37
36890,25111,196,5,110.29
36891,25111,168,5,145.28
36892,31733,48,1,390.55
36893,31733,161,5,70.86
36894,31733,182,3,285.75
36895,31733,105,5,316.79
36896,31733,74,4,427.19
36897,20395,126,4,135.51
36898,20395,176,5,254.46
36899,18293,131,1,50.86
36900,18293,148,3,245.65
36901,17470,96,2,483.17
36902,17470,144,2,70.47
36903,7512,131,2,50.86
36904,7512,28,1,77.92
36905,7512,17,5,175.15
36906,39432,161,4,70.86
36907,39432,159,4,429.45
36908,32878,118,2,296.34
36909,32878,106,4,244.24
36910,10539,30,5,42.25
36911,10539,198,3,97.09
36912,10539,110,2,274.58
36913,15272,187,2,111.33
36914,15272,145,2,353.05
36915,15272,140,1,341.05
36916,40675,199,1,382.73
36917,40675,33,5,12.7
36918,37561,176,5,254.46
36919,37561,72,3,152.26
36920,20450,74,4,427.19
36921,20450,176,1,254.46
36922,20450,60,3,483.42
36923,20450,195,4,124.74
36924,39156,31,3,344.28
36925,39156,120,5,343.82
36926,17514,151,1,201.13
36927,17514,152,5,26.79
36928,28920,131,3,50.86
36929,28920,158,2,286.37
36930,28920,24,1,322.11
36931,28920,181,4,108.55
36932,40169,137,3,77.64
36933,40169,94,1,102.24
36934,40169,18,5,55.96
36935,40169,18,1,55.96
36936,4584,84,1,66.93
36937,4584,118,4,296.34
36938,39572,154,2,64.74
36939,39572,184,4,31.94
36940,38821,17,2,175.15
36941,38821,101,5,390.97
36942,38821,194,5,86.15
36943,38821,78,1,220.22
36944,632,96,4,483.17
36945,632,152,5,26.79
36946,632,114,1,146.1
36947,7794,26,4,277.38
36948,7794,120,4,343.82
36949,11596,162,5,467.55
36950,11596,53,2,24.03
36951,11596,8,1,0.0
36952,13890,151,2,201.13
36953,13890,70,5,488.14
36954,24232,134,2,172.56
36955,24232,177,3,342.04
36956,24232,73,1,420.84
36957,26898,94,4,102.24
36958,26898,36,2,138.32
36959,22322,43,1,128.71
36960,22322,195,5,124.74
36961,22322,165,5,463.24
36962,22322,28,3,77.92
36963,12166,175,4,12.94
36964,12166,171,3,160.87
36965,12166,184,4,31.94
36966,12166,25,5,204.05
36967,32415,189,3,135.6
36968,32415,111,3,133.98
36969,7727,4,2,0.0
36970,7727,68,3,264.01
36971,2672,165,2,463.24
36972,43347,30,3,42.25
36973,43347,33,5,12.7
36974,43347,139,4,357.03
36975,32199,71,3,204.21
36976,32199,49,1,414.4
36977,32199,69,4,52.34
36978,3326,159,2,429.45
36979,1385,194,2,86.15
36980,1385,79,2,372.43
36981,1385,37,3,322.75
36982,1385,167,3,299.65
36983,1385,48,2,390.55
36984,23426,26,1,277.38
36985,8322,110,3,274.58
36986,8322,58,1,96.34
36987,8322,121,4,272.54
36988,38203,14,1,392.49
36989,11615,100,2,424.08
36990,11615,79,2,372.43
36991,37409,137,5,77.64
36992,24778,107,5,176.82
36993,35935,139,4,357.03
36994,35935,199,5,382.73
36995,10034,95,1,35.74
36996,10034,108,4,485.94
36997,22355,96,1,483.17
36998,22355,68,5,264.01
36999,8593,100,1,424.08
37000,8593,25,2,204.05
37001,8593,5,2,0.0
37002,8593,174,5,151.68
37003,8593,46,4,180.66
37004,8109,106,3,244.24
37005,28869,7,1,0.0
37006,28869,175,2,12.94
37007,12510,150,2,464.42
37008,12510,163,4,490.83
37009,12510,141,1,224.68
37010,12510,28,5,77.92
37011,12510,17,2,175.15
37012,22335,169,3,490.27
37013,22335,57,1,475.9
37014,22335,10,2,0.0
37015,33345,159,2,429.45
37016,33345,123,1,347.56
37017,33345,27,5,166.49
37018,33345,162,2,467.55
37019,29682,172,5,484.91
37020,29682,122,4,306.0
37021,29682,100,3,424.08
37022,11344,107,3,176.82
37023,11344,161,4,70.86
37024,13406,129,2,496.24
37025,13406,150,3,464.42
37026,34512,117,5,79.06
37027,34512,136,4,329.82
37028,24483,142,4,412.32
37029,24483,14,1,392.49
37030,24483,119,5,259.3
37031,24483,29,3,96.01
37032,24483,183,1,110.83
37033,5624,116,5,492.43
37034,5624,106,4,244.24
37035,9246,145,3,353.05
37036,9246,169,3,490.27
37037,9246,158,3,286.37
37038,9018,29,1,96.01
37039,9018,148,2,245.65
37040,9018,190,5,275.73
37041,20206,159,3,429.45
37042,20206,83,2,313.08
37043,20206,154,2,64.74
37044,42698,27,3,166.49
37045,42698,161,2,70.86
37046,42698,72,2,152.26
37047,34793,190,4,275.73
37048,34793,99,3,152.64
37049,34793,45,4,70.81
37050,34793,137,1,77.64
37051,23695,182,5,285.75
37052,23695,81,4,95.41
37053,18095,173,3,158.25
37054,18095,176,1,254.46
37055,18095,197,5,499.15
37056,18095,76,5,406.71
37057,34355,151,1,201.13
37058,34355,39,2,85.34
37059,11405,25,5,204.05
37060,11405,147,2,371.23
37061,41870,146,1,119.88
37062,41870,4,1,0.0
37063,4718,47,4,378.18
37064,4718,122,2,306.0
37065,26620,30,5,42.25
37066,31877,16,1,318.84
37067,31877,43,4,128.71
37068,33053,134,2,172.56
37069,33053,71,3,204.21
37070,33053,194,1,86.15
37071,31844,91,4,64.66
37072,6572,37,4,322.75
37073,6572,126,3,135.51
37074,6572,75,1,112.77
37075,6572,40,1,300.35
37076,8291,34,5,123.85
37077,8291,2,5,0.0
37078,19417,132,1,50.48
37079,19417,146,2,119.88
37080,19417,144,2,70.47
37081,432,128,5,255.27
37082,432,165,1,463.24
37083,432,78,2,220.22
37084,498,199,2,382.73
37085,498,107,2,176.82
37086,498,101,2,390.97
37087,498,111,1,133.98
37088,4639,184,5,31.94
37089,4639,57,5,475.9
37090,35987,52,1,80.37
37091,8748,95,1,35.74
37092,8748,68,3,264.01
37093,21275,19,3,451.12
37094,21275,48,3,390.55
37095,21275,118,2,296.34
37096,21275,22,4,317.25
37097,10836,1,4,0.0
37098,10836,7,2,0.0
37099,10836,32,4,89.89
37100,41749,144,4,70.47
37101,41749,13,5,372.54
37102,41749,40,5,300.35
37103,3067,175,4,12.94
37104,26302,84,2,66.93
37105,26302,165,2,463.24
37106,26302,2,4,0.0
37107,26302,158,2,286.37
37108,26302,58,3,96.34
37109,7034,93,4,52.98
37110,7034,7,5,0.0
37111,7034,15,4,60.26
37112,10225,153,5,136.66
37113,10225,175,5,12.94
37114,23355,27,3,166.49
37115,23355,160,1,29.52
37116,23355,176,5,254.46
37117,23355,85,5,326.27
37118,23355,85,5,326.27
37119,35571,131,4,50.86
37120,35571,18,1,55.96
37121,35571,156,3,75.87
37122,12239,83,2,313.08
37123,12239,46,3,180.66
37124,12239,138,5,340.67
37125,12239,68,1,264.01
37126,12239,3,2,0.0
37127,44696,49,5,414.4
37128,39038,39,2,85.34
37129,39038,106,1,244.24
37130,39038,131,4,50.86
37131,9830,170,2,78.96
37132,9830,168,4,145.28
37133,9830,25,3,204.05
37134,9830,45,3,70.81
37135,5679,190,2,275.73
37136,5679,69,4,52.34
37137,5679,170,1,78.96
37138,39946,40,5,300.35
37139,39946,161,5,70.86
37140,39946,2,2,0.0
37141,39946,159,3,429.45
37142,39946,72,3,152.26
37143,8879,157,1,172.79
37144,8879,159,1,429.45
37145,8879,16,3,318.84
37146,3590,165,2,463.24
37147,3590,105,4,316.79
37148,3590,142,1,412.32
37149,43459,125,3,32.47
37150,43459,83,2,313.08
37151,43459,45,3,70.81
37152,6816,199,4,382.73
37153,6816,76,5,406.71
37154,6816,117,4,79.06
37155,6816,109,2,398.42
37156,44212,12,3,479.5
37157,44212,60,5,483.42
37158,44212,172,5,484.91
37159,44212,195,3,124.74
37160,14631,155,3,298.22
37161,28021,42,2,455.19
37162,28021,194,3,86.15
37163,16009,26,5,277.38
37164,16009,111,3,133.98
37165,16009,58,1,96.34
37166,43365,177,4,342.04
37167,43365,98,2,244.72
37168,43365,86,3,70.2
37169,44921,16,2,318.84
37170,44921,2,4,0.0
37171,18545,165,1,463.24
37172,18545,93,4,52.98
37173,18545,127,2,382.23
37174,18545,158,1,286.37
37175,14800,142,2,412.32
37176,14800,153,2,136.66
37177,14800,52,5,80.37
37178,14800,188,5,121.35
37179,3572,129,1,496.24
37180,43464,134,3,172.56
37181,43464,183,3,110.83
37182,43464,187,2,111.33
37183,43464,58,4,96.34
37184,43464,188,4,121.35
37185,27274,74,5,427.19
37186,27274,67,5,65.1
37187,27274,15,4,60.26
37188,27274,140,4,341.05
37189,27274,189,5,135.6
37190,13120,122,4,306.0
37191,13120,138,5,340.67
37192,13120,63,2,457.83
37193,13252,189,4,135.6
37194,13252,77,1,237.69
37195,16262,78,1,220.22
37196,42039,9,2,0.0
37197,42039,70,3,488.14
37198,42039,35,1,497.16
37199,22903,22,3,317.25
37200,22903,32,5,89.89
37201,43011,140,4,341.05
37202,43011,38,1,45.21
37203,20257,115,5,162.87
37204,19686,152,3,26.79
37205,19686,191,3,387.14
37206,37779,73,4,420.84
37207,20576,168,2,145.28
37208,39875,87,3,126.77
37209,39875,159,5,429.45
37210,39875,164,4,146.49
37211,30455,20,1,5.73
37212,30455,28,2,77.92
37213,30455,66,5,97.71
37214,17416,69,1,52.34
37215,17416,79,1,372.43
37216,12848,148,3,245.65
37217,12848,8,1,0.0
37218,12848,51,2,128.14
37219,19817,3,2,0.0
37220,19817,87,4,126.77
37221,15387,149,2,453.89
37222,15387,38,3,45.21
37223,15387,59,4,68.76
37224,15387,87,2,126.77
37225,33111,10,2,0.0
37226,31816,131,1,50.86
37227,31816,141,5,224.68
37228,6714,14,1,392.49
37229,35774,168,4,145.28
37230,35774,26,5,277.38
37231,35774,6,1,0.0
37232,35774,101,3,390.97
37233,35774,34,2,123.85
37234,638,119,1,259.3
37235,1081,100,2,424.08
37236,1081,38,1,45.21
37237,13224,90,4,158.26
37238,13224,80,3,168.11
37239,28504,20,2,5.73
37240,28504,35,4,497.16
37241,15308,78,3,220.22
37242,15308,65,1,259.81
37243,15308,13,1,372.54
37244,6224,103,4,161.03
37245,6224,11,4,5.99
37246,7528,127,2,382.23
37247,7528,44,5,459.55
37248,17524,128,5,255.27
37249,17524,185,2,467.12
37250,17524,108,2,485.94
37251,17524,54,4,485.23
37252,17524,145,3,353.05
37253,28928,27,2,166.49
37254,28928,19,5,451.12
37255,28928,32,1,89.89
37256,28928,177,4,342.04
37257,28928,189,2,135.6
37258,38973,160,3,29.52
37259,38973,163,5,490.83
37260,38973,67,5,65.1
37261,38973,32,3,89.89
37262,9241,116,5,492.43
37263,9241,128,5,255.27
37264,9241,134,2,172.56
37265,9241,86,1,70.2
37266,9194,182,3,285.75
37267,11698,198,4,97.09
37268,11698,168,3,145.28
37269,11698,143,1,139.79
37270,11698,150,5,464.42
37271,11698,187,3,111.33
37272,27988,51,4,128.14
37273,27988,50,2,63.83
37274,27988,191,1,387.14
37275,36741,161,2,70.86
37276,29631,113,1,325.07
37277,36001,197,1,499.15
37278,36001,127,5,382.23
37279,36001,107,1,176.82
37280,36001,112,5,128.19
37281,28645,69,3,52.34
37282,7207,118,1,296.34
37283,7207,105,4,316.79
37284,12263,181,1,108.55
37285,12263,20,1,5.73
37286,12263,108,2,485.94
37287,21029,76,3,406.71
37288,21029,64,4,163.71
37289,21029,111,2,133.98
37290,40524,61,4,92.58
37291,40524,29,2,96.01
37292,40524,164,4,146.49
37293,40524,137,4,77.64
37294,23794,107,4,176.82
37295,37821,143,2,139.79
37296,37821,176,4,254.46
37297,10749,106,1,244.24
37298,10749,118,5,296.34
37299,10749,97,4,300.82
37300,10749,35,2,497.16
37301,10749,169,4,490.27
37302,14234,85,1,326.27
37303,14234,53,2,24.03
37304,14234,5,1,0.0
37305,16844,15,2,60.26
37306,16844,112,2,128.19
37307,16844,53,1,24.03
37308,14736,198,5,97.09
37309,14736,191,5,387.14
37310,4887,163,4,490.83
37311,4887,140,5,341.05
37312,4887,163,2,490.83
37313,4887,112,2,128.19
37314,38004,197,1,499.15
37315,38004,164,2,146.49
37316,24575,36,5,138.32
37317,24575,159,2,429.45
37318,10224,121,4,272.54
37319,10224,166,1,280.93
37320,22478,186,1,201.94
37321,22478,15,2,60.26
37322,22478,91,1,64.66
37323,27440,197,1,499.15
37324,27440,2,4,0.0
37325,27440,60,3,483.42
37326,27440,31,4,344.28
37327,27440,81,5,95.41
37328,12389,121,1,272.54
37329,12389,87,1,126.77
37330,31329,63,5,457.83
37331,31329,69,2,52.34
37332,31329,105,3,316.79
37333,31329,101,5,390.97
37334,31329,114,2,146.1
37335,30385,118,4,296.34
37336,36874,20,1,5.73
37337,36874,126,1,135.51
37338,36874,155,2,298.22
37339,27341,117,5,79.06
37340,27341,139,1,357.03
37341,27341,121,4,272.54
37342,27341,160,4,29.52
37343,15564,169,4,490.27
37344,15564,116,1,492.43
37345,15564,198,4,97.09
37346,15564,103,1,161.03
37347,15564,25,1,204.05
37348,30703,85,5,326.27
37349,30703,35,2,497.16
37350,14959,35,2,497.16
37351,14959,113,5,325.07
37352,14959,46,3,180.66
37353,42723,191,3,387.14
37354,42723,51,3,128.14
37355,14801,45,5,70.81
37356,14801,70,1,488.14
37357,27568,155,4,298.22
37358,40584,124,3,362.58
37359,23567,37,2,322.75
37360,23567,165,2,463.24
37361,41000,14,3,392.49
37362,41000,105,4,316.79
37363,8757,27,3,166.49
37364,8757,115,1,162.87
37365,8757,184,2,31.94
37366,15359,135,4,124.28
37367,15359,119,5,259.3
37368,41952,2,5,0.0
37369,41952,62,5,492.71
37370,29495,77,4,237.69
37371,29495,57,2,475.9
37372,29495,195,3,124.74
37373,29495,147,4,371.23
37374,8835,185,2,467.12
37375,8835,26,2,277.38
37376,23719,67,4,65.1
37377,15906,82,4,466.58
37378,15906,174,2,151.68
37379,30924,149,3,453.89
37380,30924,161,5,70.86
37381,40742,165,5,463.24
37382,40742,25,1,204.05
37383,40742,154,1,64.74
37384,630,11,1,5.99
37385,40465,148,3,245.65
37386,40465,15,3,60.26
37387,40465,44,5,459.55
37388,40465,11,1,5.99
37389,29425,1,3,0.0
37390,29425,160,3,29.52
37391,29425,44,4,459.55
37392,29425,175,2,12.94
37393,29425,128,2,255.27
37394,18355,168,4,145.28
37395,18355,102,4,376.15
37396,18355,58,4,96.34
37397,2053,12,4,479.5
37398,37633,2,4,0.0
37399,37633,30,1,42.25
37400,37633,36,1,138.32
37401,9698,168,3,145.28
37402,17333,136,4,329.82
37403,17333,127,1,382.23
37404,44003,145,5,353.05
37405,44003,90,2,158.26
37406,30996,82,4,466.58
37407,30996,158,2,286.37
37408,30996,45,3,70.81
37409,18944,84,2,66.93
37410,18944,5,4,0.0
37411,18944,12,2,479.5
37412,18944,155,5,298.22
37413,18944,120,4,343.82
37414,622,7,3,0.0
37415,622,188,2,121.35
37416,622,54,2,485.23
37417,622,120,1,343.82
37418,622,158,3,286.37
37419,31455,68,5,264.01
37420,31455,7,3,0.0
37421,31455,31,1,344.28
37422,1766,184,2,31.94
37423,1766,142,3,412.32
37424,1766,123,1,347.56
37425,1766,157,1,172.79
37426,1766,168,5,145.28
37427,2081,68,3,264.01
37428,2081,170,5,78.96
37429,19802,74,2,427.19
37430,28496,145,2,353.05
37431,28496,146,3,119.88
37432,22278,119,1,259.3
37433,22278,133,2,54.63
37434,22278,79,1,372.43
37435,15538,69,3,52.34
37436,15538,46,4,180.66
37437,15538,33,5,12.7
37438,15538,61,3,92.58
37439,15538,133,1,54.63
37440,22881,159,5,429.45
37441,22881,26,2,277.38
37442,12839,39,4,85.34
37443,12839,9,4,0.0
37444,12839,36,5,138.32
37445,12839,70,3,488.14
37446,18180,123,5,347.56
37447,18180,93,4,52.98
37448,18180,149,4,453.89
37449,18180,31,2,344.28
37450,18180,185,2,467.12
37451,25404,61,5,92.58
37452,25404,52,1,80.37
37453,8248,198,2,97.09
37454,40339,148,2,245.65
37455,40339,4,4,0.0
37456,17120,60,5,483.42
37457,17120,46,3,180.66
37458,17120,141,4,224.68
37459,17120,76,4,406.71
37460,31197,93,2,52.98
37461,31197,115,3,162.87
37462,31197,183,5,110.83
37463,39987,16,4,318.84
37464,4264,38,5,45.21
37465,4264,23,5,20.39
37466,4264,25,4,204.05
37467,43587,187,5,111.33
37468,43587,32,3,89.89
37469,43587,26,3,277.38
37470,43587,40,1,300.35
37471,43587,138,2,340.67
37472,5633,114,4,146.1
37473,5633,176,1,254.46
37474,6478,34,5,123.85
37475,6478,47,2,378.18
37476,27484,49,3,414.4
37477,27484,73,5,420.84
37478,27484,145,1,353.05
37479,27484,127,2,382.23
37480,6969,64,4,163.71
37481,17959,160,5,29.52
37482,17959,198,2,97.09
37483,17959,122,3,306.0
37484,23128,68,1,264.01
37485,23128,131,5,50.86
37486,8798,150,1,464.42
37487,8798,101,5,390.97
37488,8798,148,2,245.65
37489,231,145,4,353.05
37490,41690,136,2,329.82
37491,41690,102,2,376.15
37492,41690,57,3,475.9
37493,5502,141,1,224.68
37494,24705,107,1,176.82
37495,24705,197,3,499.15
37496,4064,81,3,95.41
37497,4064,158,5,286.37
37498,4064,81,2,95.41
37499,16515,84,1,66.93
37500,16515,138,2,340.67
37501,37807,57,2,475.9
37502,37807,29,3,96.01
37503,37807,92,2,330.04
37504,27370,50,5,63.83
37505,27370,37,3,322.75
37506,27370,117,1,79.06
37507,29945,104,2,164.07
37508,29945,69,3,52.34
37509,29945,185,4,467.12
37510,32445,107,4,176.82
37511,32445,189,4,135.6
37512,8250,56,4,484.06
37513,16596,164,3,146.49
37514,16596,72,2,152.26
37515,29533,82,3,466.58
37516,29533,148,4,245.65
37517,29533,87,5,126.77
37518,4042,151,5,201.13
37519,4042,21,2,240.6
37520,575,58,1,96.34
37521,575,36,1,138.32
37522,575,179,1,31.71
37523,575,32,2,89.89
37524,41916,151,1,201.13
37525,41916,32,5,89.89
37526,41916,132,5,50.48
37527,37012,170,2,78.96
37528,37012,197,5,499.15
37529,42079,17,1,175.15
37530,37782,150,2,464.42
37531,37782,159,5,429.45
37532,1840,20,2,5.73
37533,1840,16,3,318.84
37534,3286,108,5,485.94
37535,3286,37,1,322.75
37536,3286,200,5,310.57
37537,14756,114,3,146.1
37538,14756,23,4,20.39
37539,14756,19,2,451.12
37540,983,192,3,401.64
37541,5401,142,2,412.32
37542,5401,71,2,204.21
37543,5401,157,4,172.79
37544,5401,118,2,296.34
37545,5401,94,1,102.24
37546,9130,131,5,50.86
37547,9130,88,5,207.2
37548,9130,89,3,169.94
37549,9130,164,5,146.49
37550,17029,169,4,490.27
37551,17029,46,2,180.66
37552,5730,106,1,244.24
37553,5730,48,1,390.55
37554,5730,60,4,483.42
37555,33879,112,2,128.19
37556,33879,142,2,412.32
37557,12870,132,2,50.48
37558,12870,176,3,254.46
37559,10021,30,1,42.25
37560,10021,89,1,169.94
37561,10021,41,4,231.97
37562,20571,59,4,68.76
37563,20571,194,4,86.15
37564,20571,101,5,390.97
37565,20571,195,4,124.74
37566,20571,41,1,231.97
37567,8893,40,2,300.35
37568,8893,109,3,398.42
37569,8893,175,3,12.94
37570,27595,96,2,483.17
37571,27595,48,5,390.55
37572,27595,197,2,499.15
37573,27595,44,2,459.55
37574,28581,74,2,427.19
37575,28581,82,2,466.58
37576,28581,36,1,138.32
37577,28581,7,4,0.0
37578,28581,185,3,467.12
37579,772,108,2,485.94
37580,772,100,2,424.08
37581,772,130,5,489.63
37582,5608,132,3,50.48
37583,5608,191,3,387.14
37584,5608,116,3,492.43
37585,5608,173,5,158.25
37586,5608,5,4,0.0
37587,40094,14,1,392.49
37588,40094,145,3,353.05
37589,40094,21,2,240.6
37590,9709,179,5,31.71
37591,9709,36,5,138.32
37592,9709,159,5,429.45
37593,9709,48,2,390.55
37594,10424,177,1,342.04
37595,14849,158,4,286.37
37596,14849,111,1,133.98
37597,24641,100,4,424.08
37598,24641,85,3,326.27
37599,24641,121,4,272.54
37600,24641,70,4,488.14
37601,206,59,5,68.76
37602,206,186,3,201.94
37603,26293,12,4,479.5
37604,26293,83,5,313.08
37605,26293,20,3,5.73
37606,1757,185,4,467.12
37607,1757,164,2,146.49
37608,1757,168,3,145.28
37609,1757,12,5,479.5
37610,5950,173,5,158.25
37611,5950,17,3,175.15
37612,13262,28,5,77.92
37613,13262,12,2,479.5
37614,13262,14,2,392.49
37615,13262,35,5,497.16
37616,44570,35,2,497.16
37617,44570,171,5,160.87
37618,31080,7,2,0.0
37619,31080,168,4,145.28
37620,31080,158,3,286.37
37621,31080,38,3,45.21
37622,23199,108,5,485.94
37623,23199,47,3,378.18
37624,26514,165,1,463.24
37625,26514,182,4,285.75
37626,26514,132,5,50.48
37627,26514,173,3,158.25
37628,42862,75,5,112.77
37629,42862,18,2,55.96
37630,42862,59,4,68.76
37631,20578,124,4,362.58
37632,20578,31,1,344.28
37633,34697,34,1,123.85
37634,34697,110,1,274.58
37635,34697,77,1,237.69
37636,15262,12,5,479.5
37637,36352,149,5,453.89
37638,36352,161,1,70.86
37639,36352,186,2,201.94
37640,36352,14,4,392.49
37641,36352,63,2,457.83
37642,13903,113,5,325.07
37643,13903,102,2,376.15
37644,13903,78,2,220.22
37645,31119,180,4,189.84
37646,31119,13,2,372.54
37647,26145,149,2,453.89
37648,26145,89,3,169.94
37649,12185,183,1,110.83
37650,12185,23,4,20.39
37651,12185,3,5,0.0
37652,12185,187,3,111.33
37653,23127,131,3,50.86
37654,42761,168,1,145.28
37655,42761,140,1,341.05
37656,30021,186,3,201.94
37657,30021,119,1,259.3
37658,30021,7,1,0.0
37659,30021,147,1,371.23
37660,42977,131,2,50.86
37661,12978,36,3,138.32
37662,12978,187,5,111.33
37663,12978,137,3,77.64
37664,10353,29,1,96.01
37665,10353,193,1,428.49
37666,10353,167,1,299.65
37667,10353,170,3,78.96
37668,10353,199,5,382.73
37669,6027,153,1,136.66
37670,24488,108,5,485.94
37671,24488,17,1,175.15
37672,24488,59,1,68.76
37673,17981,96,2,483.17
37674,17981,171,5,160.87
37675,17981,87,2,126.77
37676,18750,185,5,467.12
37677,18750,108,5,485.94
37678,18750,163,2,490.83
37679,2273,164,5,146.49
37680,7174,80,5,168.11
37681,7174,23,1,20.39
37682,7174,9,4,0.0
37683,1324,184,5,31.94
37684,1324,57,3,475.9
37685,42681,109,4,398.42
37686,21548,150,4,464.42
37687,31066,88,5,207.2
37688,31066,138,4,340.67
37689,31066,160,1,29.52
37690,31066,98,1,244.72
37691,31066,113,3,325.07
37692,34831,99,1,152.64
37693,34831,9,3,0.0
37694,34831,108,1,485.94
37695,34831,51,5,128.14
37696,8804,186,3,201.94
37697,19702,71,4,204.21
37698,3848,126,3,135.51
37699,3848,78,3,220.22
37700,3848,165,2,463.24
37701,3848,27,3,166.49
37702,22497,199,2,382.73
37703,22497,121,3,272.54
37704,22497,159,4,429.45
37705,38358,37,5,322.75
37706,38358,131,3,50.86
37707,5790,62,4,492.71
37708,5790,196,2,110.29
37709,5790,16,2,318.84
37710,5790,160,4,29.52
37711,34615,118,3,296.34
37712,12201,32,3,89.89
37713,12201,92,2,330.04
37714,9321,41,4,231.97
37715,8271,56,1,484.06
37716,8271,176,1,254.46
37717,8271,156,4,75.87
37718,8271,151,5,201.13
37719,8271,97,5,300.82
37720,19115,111,2,133.98
37721,19115,3,5,0.0
37722,19115,134,4,172.56
37723,19115,101,4,390.97
37724,19115,11,5,5.99
37725,32407,80,1,168.11
37726,32407,67,3,65.1
37727,22890,165,1,463.24
37728,22890,95,1,35.74
37729,32179,86,2,70.2
37730,32179,37,1,322.75
37731,32179,68,1,264.01
37732,44877,122,5,306.0
37733,44877,109,4,398.42
37734,44877,98,5,244.72
37735,44877,118,1,296.34
37736,44877,131,3,50.86
37737,11148,68,4,264.01
37738,11148,137,4,77.64
37739,43793,134,5,172.56
37740,43793,86,5,70.2
37741,43793,46,3,180.66
37742,43793,144,1,70.47
37743,17491,58,4,96.34
37744,17491,63,3,457.83
37745,17491,156,4,75.87
37746,2122,194,1,86.15
37747,2122,62,4,492.71
37748,2122,140,1,341.05
37749,1633,46,3,180.66
37750,1633,147,4,371.23
37751,31115,137,2,77.64
37752,31115,181,3,108.55
37753,31115,192,5,401.64
37754,31115,109,5,398.42
37755,31115,45,5,70.81
37756,18722,70,5,488.14
37757,38193,115,2,162.87
37758,38193,130,2,489.63
37759,38193,188,3,121.35
37760,38193,108,1,485.94
37761,38193,94,5,102.24
37762,41490,5,1,0.0
37763,41490,184,5,31.94
37764,41490,191,2,387.14
37765,41490,195,1,124.74
37766,15567,10,4,0.0
37767,15567,29,1,96.01
37768,15567,181,2,108.55
37769,15567,139,5,357.03
37770,15567,117,1,79.06
37771,39289,120,4,343.82
37772,39289,199,2,382.73
37773,37371,116,5,492.43
37774,37371,47,3,378.18
37775,5228,171,3,160.87
37776,26437,168,2,145.28
37777,26437,72,3,152.26
37778,26437,73,2,420.84
37779,3238,124,5,362.58
37780,3238,19,5,451.12
37781,3238,124,4,362.58
37782,12600,197,2,499.15
37783,29824,111,1,133.98
37784,21320,153,1,136.66
37785,21320,48,1,390.55
37786,21320,56,4,484.06
37787,40156,8,4,0.0
37788,40156,3,5,0.0
37789,16422,146,3,119.88
37790,16422,159,4,429.45
37791,16422,68,2,264.01
37792,16422,85,2,326.27
37793,23487,169,4,490.27
37794,23487,180,5,189.84
37795,23487,123,4,347.56
37796,23487,50,5,63.83
37797,23487,102,4,376.15
37798,36091,141,1,224.68
37799,36091,84,4,66.93
37800,36091,152,1,26.79
37801,33961,130,5,489.63
37802,37909,33,1,12.7
37803,37909,127,4,382.23
37804,37909,154,3,64.74
37805,7426,103,5,161.03
37806,7426,65,1,259.81
37807,38997,106,1,244.24
37808,38997,82,2,466.58
37809,38997,134,2,172.56
37810,38997,157,3,172.79
37811,38997,12,3,479.5
37812,35668,124,5,362.58
37813,35668,193,2,428.49
37814,35668,110,2,274.58
37815,12257,161,3,70.86
37816,18002,103,1,161.03
37817,18002,127,3,382.23
37818,18002,99,4,152.64
37819,41635,145,4,353.05
37820,41635,54,5,485.23
37821,41635,147,5,371.23
37822,12833,88,1,207.2
37823,12833,192,4,401.64
37824,6964,127,2,382.23
37825,6964,82,5,466.58
